Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand,player_got_hit
Humberto Arteaga,600858,118,29.0,34.0,8.0,2.0,0.0,0.0,20.0,5.0,0.0,17.0,1.0,0.183,93.0,0.232,0.204,0.437,1.0,1.0,0.5,2.0,384.0,101.0,19.0,4.0,42.0,2.0,0.0,0.233,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,7.06,0.65,11.22,1.7,21.2,21.51,7.64,0.0,0.62,1.5,6.23,4.15,1.71,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Hunter Dozier,641531,118,104.0,67.0,60.0,23.0,7.0,22.0,102.0,47.0,2.0,111.0,3.0,0.287,387.0,0.365,0.553,0.918,1.0,2.0,0.667,7.0,1689.0,441.0,214.0,69.0,160.0,0.0,4.0,0.333,0.6,17.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,7.06,0.65,11.22,1.7,21.2,21.51,7.64,0.0,0.62,1.5,6.23,4.15,1.71,0.2,2.0,0.5,1.0,0.667,1.167,0.5,0.0,True
Jorge Soler,624585,118,127.0,101.0,69.0,25.0,0.0,35.0,138.0,58.0,1.0,117.0,9.0,0.258,454.0,0.351,0.544,0.895,1.0,1.0,0.5,13.0,2145.0,526.0,247.0,88.0,192.0,0.0,3.0,0.289,1.0,12.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,7.06,0.65,11.22,1.7,21.2,21.51,7.64,0.0,0.62,1.5,6.23,4.15,1.71,0.2,2.0,0.0,0.0,0.333,0.333,0.0,0.0,False
Meibrys Viloria,650619,118,18.0,21.0,3.0,4.0,0.0,1.0,20.0,5.0,0.0,13.0,0.0,0.213,61.0,0.269,0.328,0.597,0.0,0.0,0.0,2.0,267.0,67.0,20.0,9.0,17.0,0.0,1.0,0.293,2.63,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,7.06,0.65,11.22,1.7,21.2,21.51,7.64,0.0,0.62,1.5,6.23,4.15,1.71,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Nick Dini,664926,118,4.0,4.0,4.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.143,14.0,0.2,0.357,0.557,0.0,0.0,0.0,0.0,56.0,16.0,5.0,1.0,2.0,1.0,0.0,0.111,0.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,7.06,0.65,11.22,1.7,21.2,21.51,7.64,0.0,0.62,1.5,6.23,4.15,1.71,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Nicky Lopez,670032,118,80.0,129.0,34.0,15.0,1.0,2.0,42.0,15.0,0.0,69.0,1.0,0.228,302.0,0.267,0.305,0.572,1.0,1.0,0.5,5.0,1248.0,322.0,92.0,20.0,132.0,4.0,0.0,0.26,1.95,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,7.06,0.65,11.22,1.7,21.2,21.51,7.64,0.0,0.62,1.5,6.23,4.15,1.71,0.2,2.0,0.5,1.0,0.5,1.0,0.5,1.0,True
Ryan O'Hearn,656811,118,74.0,69.0,21.0,8.0,1.0,7.0,70.0,28.0,1.0,42.0,1.0,0.173,243.0,0.26,0.3,0.56,1.0,0.0,0.0,7.0,1099.0,273.0,73.0,22.0,123.0,0.0,1.0,0.21,1.1,34.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,7.06,0.65,11.22,1.7,21.2,21.51,7.64,0.0,0.62,1.5,6.23,4.15,1.71,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Whit Merrifield,593160,118,127.0,124.0,84.0,33.0,9.0,14.0,95.0,40.0,4.0,159.0,4.0,0.299,532.0,0.351,0.474,0.825,8.0,16.0,0.667,7.0,2211.0,578.0,252.0,64.0,164.0,0.0,2.0,0.341,0.79,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,7.06,0.65,11.22,1.7,21.2,21.51,7.64,0.0,0.62,1.5,6.23,4.15,1.71,0.2,3.0,0.333,1.0,0.333,0.666,0.333,0.0,True
Aristides Aquino,606157,113,19.0,12.0,15.0,1.0,0.0,11.0,17.0,6.0,1.0,20.0,1.0,0.313,64.0,0.38,0.844,1.224,0.0,0.0,0.0,1.0,290.0,71.0,54.0,23.0,29.0,0.0,0.0,0.25,0.8,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,False
Brian O'Grady,657434,113,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.1,10.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,43.0,10.0,1.0,0.0,4.0,0.0,0.0,0.125,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Eugenio Suarez,553993,113,124.0,93.0,67.0,18.0,1.0,34.0,144.0,52.0,3.0,115.0,8.0,0.254,452.0,0.338,0.524,0.862,2.0,3.0,0.6,12.0,2143.0,518.0,237.0,77.0,189.0,0.0,6.0,0.289,0.88,13.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,5.0,0.2,1.0,0.556,0.956,0.4,1.0,False
Freddy Galvis,520471,113,123.0,106.0,61.0,24.0,1.0,21.0,122.0,21.0,1.0,132.0,0.0,0.276,479.0,0.305,0.461,0.766,1.0,4.0,0.8,11.0,1934.0,503.0,221.0,60.0,181.0,1.0,2.0,0.328,0.87,22.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,2.0,0.5,1.0,0.5,2.5,2.0,0.0,True
Jesse Winker,608385,113,113.0,110.0,51.0,17.0,2.0,16.0,60.0,38.0,2.0,91.0,8.0,0.269,338.0,0.357,0.473,0.83,2.0,0.0,0.0,10.0,1522.0,384.0,160.0,38.0,125.0,0.0,0.0,0.286,1.43,21.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Jose Iglesias,578428,113,114.0,129.0,51.0,18.0,3.0,8.0,56.0,15.0,3.0,115.0,3.0,0.293,393.0,0.322,0.415,0.737,5.0,5.0,0.5,12.0,1515.0,413.0,163.0,47.0,147.0,0.0,2.0,0.323,1.36,49.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,5.0,0.4,2.0,0.4,0.8,0.4,1.0,True
Jose Peraza,606299,113,115.0,71.0,31.0,12.0,2.0,6.0,51.0,13.0,0.0,74.0,8.0,0.24,308.0,0.287,0.351,0.638,5.0,5.0,0.5,9.0,1133.0,331.0,108.0,33.0,114.0,0.0,2.0,0.269,0.62,51.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,10.0,0.5,5.0,0.5,1.1,0.6,1.0,True
Josh VanMeter,642165,113,61.0,28.0,20.0,10.0,0.0,4.0,32.0,16.0,0.0,39.0,2.0,0.295,132.0,0.38,0.462,0.842,3.0,5.0,0.625,3.0,611.0,150.0,61.0,14.0,74.0,0.0,0.0,0.365,0.85,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Kyle Farmer,571657,113,81.0,32.0,19.0,5.0,0.0,7.0,46.0,6.0,1.0,36.0,3.0,0.247,146.0,0.288,0.425,0.713,1.0,4.0,0.8,1.0,651.0,156.0,62.0,24.0,61.0,0.0,1.0,0.309,0.97,20.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,6.0,0.333,2.0,0.429,0.762,0.333,1.0,False
Nick Senzel,669222,113,88.0,86.0,49.0,20.0,4.0,10.0,85.0,26.0,0.0,89.0,2.0,0.268,332.0,0.324,0.443,0.767,4.0,12.0,0.75,6.0,1411.0,366.0,147.0,38.0,102.0,0.0,1.0,0.332,1.18,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Phillip Ervin,640447,113,60.0,26.0,19.0,7.0,5.0,3.0,32.0,11.0,0.0,41.0,2.0,0.32,128.0,0.383,0.523,0.906,2.0,3.0,0.6,2.0,619.0,141.0,67.0,14.0,45.0,0.0,0.0,0.409,0.9,42.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Tucker Barnhart,571466,113,82.0,63.0,28.0,8.0,0.0,9.0,64.0,32.0,7.0,53.0,2.0,0.232,228.0,0.331,0.386,0.717,0.0,0.0,0.0,3.0,1006.0,264.0,88.0,32.0,81.0,1.0,1.0,0.282,1.26,25.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,3.98,0.97,11.07,1.79,20.1,17.56,4.03,0.0,0.65,4.5,7.97,1.77,1.43,1.0,5.0,0.4,2.0,0.4,0.8,0.4,0.0,True
Austin Hedges,595978,135,77.0,44.0,20.0,9.0,0.0,9.0,87.0,15.0,1.0,48.0,5.0,0.194,247.0,0.254,0.34,0.594,0.0,1.0,1.0,3.0,1061.0,270.0,84.0,31.0,109.0,2.0,1.0,0.257,0.62,27.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,5.87,0.85,9.0,1.57,23.0,18.09,6.26,1.0,0.63,3.75,11.74,3.13,1.35,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Eric Hosmer,543333,135,124.0,160.0,63.0,24.0,1.0,18.0,110.0,34.0,3.0,139.0,2.0,0.285,487.0,0.332,0.45,0.782,2.0,0.0,0.0,10.0,2000.0,527.0,219.0,82.0,167.0,0.0,4.0,0.333,1.95,27.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,5.87,0.85,9.0,1.57,23.0,18.09,6.26,1.0,0.63,3.75,11.74,3.13,1.35,0.33,24.0,0.25,6.0,0.308,0.683,0.375,0.0,False
Francisco Mejia,642336,135,63.0,35.0,23.0,7.0,2.0,7.0,45.0,11.0,1.0,51.0,3.0,0.273,187.0,0.322,0.444,0.766,0.0,1.0,1.0,4.0,751.0,202.0,83.0,18.0,85.0,0.0,1.0,0.324,0.61,26.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,5.87,0.85,9.0,1.57,23.0,18.09,6.26,1.0,0.63,3.75,11.74,3.13,1.35,0.33,3.0,0.333,1.0,0.333,1.666,1.333,0.0,True
Greg Garcia,594824,135,99.0,66.0,40.0,11.0,3.0,3.0,60.0,31.0,0.0,59.0,3.0,0.268,220.0,0.363,0.386,0.75,2.0,0.0,0.0,3.0,1098.0,257.0,85.0,26.0,80.0,1.0,2.0,0.352,1.74,73.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,5.87,0.85,9.0,1.57,23.0,18.09,6.26,1.0,0.63,3.75,11.74,3.13,1.35,0.33,3.0,0.667,2.0,0.667,1.334,0.667,0.0,True
Hunter Renfroe,592669,135,114.0,73.0,58.0,18.0,1.0,31.0,122.0,36.0,1.0,88.0,1.0,0.233,377.0,0.298,0.533,0.831,0.0,4.0,1.0,6.0,1686.0,419.0,201.0,61.0,155.0,0.0,5.0,0.249,0.74,12.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,5.87,0.85,9.0,1.57,23.0,18.09,6.26,1.0,0.63,3.75,11.74,3.13,1.35,0.33,6.0,0.167,1.0,0.167,0.334,0.167,1.0,False
Josh Naylor,647304,135,59.0,51.0,19.0,8.0,0.0,7.0,37.0,16.0,1.0,39.0,0.0,0.253,154.0,0.322,0.442,0.763,1.0,1.0,0.5,3.0,698.0,171.0,68.0,26.0,50.0,0.0,1.0,0.288,1.82,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,5.87,0.85,9.0,1.57,23.0,18.09,6.26,1.0,0.63,3.75,11.74,3.13,1.35,0.33,2.0,0.0,0.0,0.333,0.333,0.0,0.0,False
Luis Urias,649966,135,37.0,32.0,17.0,4.0,0.0,2.0,28.0,17.0,0.0,19.0,5.0,0.183,104.0,0.325,0.279,0.604,1.0,0.0,0.0,5.0,536.0,126.0,29.0,13.0,42.0,0.0,0.0,0.23,1.28,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,5.87,0.85,9.0,1.57,23.0,18.09,6.26,1.0,0.63,3.75,11.74,3.13,1.35,0.33,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Manny Machado,592518,135,122.0,115.0,67.0,17.0,1.0,26.0,105.0,46.0,2.0,126.0,4.0,0.266,474.0,0.334,0.47,0.804,2.0,4.0,0.667,18.0,1912.0,527.0,223.0,71.0,171.0,0.0,3.0,0.289,0.88,18.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,5.87,0.85,9.0,1.57,23.0,18.09,6.26,1.0,0.63,3.75,11.74,3.13,1.35,0.33,17.0,0.588,10.0,0.667,2.079,1.412,1.0,True
Manuel Margot,622534,135,115.0,76.0,52.0,17.0,1.0,10.0,64.0,33.0,1.0,73.0,1.0,0.242,302.0,0.318,0.404,0.722,1.0,17.0,0.944,5.0,1321.0,338.0,122.0,28.0,126.0,2.0,0.0,0.276,0.84,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,5.87,0.85,9.0,1.57,23.0,18.09,6.26,1.0,0.63,3.75,11.74,3.13,1.35,0.33,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Travis Jankowski,608671,135,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,5.87,0.85,9.0,1.57,23.0,18.09,6.26,1.0,0.63,3.75,11.74,3.13,1.35,0.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Ty France,664034,135,39.0,27.0,9.0,4.0,1.0,2.0,30.0,4.0,0.0,24.0,4.0,0.216,111.0,0.267,0.324,0.591,1.0,0.0,0.0,4.0,490.0,120.0,36.0,11.0,40.0,0.0,1.0,0.275,0.87,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,5.87,0.85,9.0,1.57,23.0,18.09,6.26,1.0,0.63,3.75,11.74,3.13,1.35,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Wil Myers,571976,135,120.0,62.0,49.0,16.0,0.0,14.0,137.0,42.0,0.0,77.0,2.0,0.227,339.0,0.316,0.398,0.714,6.0,10.0,0.625,9.0,1603.0,384.0,135.0,39.0,138.0,1.0,0.0,0.335,0.97,24.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,5.87,0.85,9.0,1.57,23.0,18.09,6.26,1.0,0.63,3.75,11.74,3.13,1.35,0.33,6.0,0.167,1.0,0.167,0.334,0.167,1.0,True
Austin Meadows,640457,139,104.0,71.0,52.0,19.0,7.0,21.0,107.0,38.0,5.0,110.0,5.0,0.276,398.0,0.347,0.518,0.865,5.0,9.0,0.643,1.0,1827.0,441.0,206.0,62.0,150.0,0.0,0.0,0.33,0.65,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,3.99,0.78,11.35,0.93,29.1,17.08,4.02,0.0,0.68,4.29,9.2,2.15,1.5,0.5,6.0,0.5,3.0,0.5,1.5,1.0,0.0,True
Eric Sogard,519299,139,91.0,74.0,57.0,22.0,2.0,13.0,54.0,36.0,1.0,104.0,1.0,0.304,342.0,0.369,0.494,0.863,0.0,8.0,1.0,3.0,1553.0,385.0,169.0,38.0,90.0,3.0,3.0,0.327,0.64,26.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,3.99,0.78,11.35,0.93,29.1,17.08,4.02,0.0,0.68,4.29,9.2,2.15,1.5,0.5,2.0,0.5,1.0,0.5,1.0,0.5,0.0,True
Guillermo Heredia,628338,139,73.0,48.0,25.0,10.0,0.0,3.0,49.0,17.0,0.0,38.0,6.0,0.217,175.0,0.307,0.326,0.632,1.0,2.0,0.667,4.0,788.0,201.0,57.0,16.0,82.0,2.0,1.0,0.282,1.12,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,3.99,0.78,11.35,0.93,29.1,17.08,4.02,0.0,0.68,4.29,9.2,2.15,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Jesus Aguilar,542583,139,110.0,65.0,33.0,9.0,0.0,9.0,67.0,37.0,0.0,64.0,2.0,0.241,266.0,0.332,0.376,0.708,0.0,0.0,0.0,11.0,1291.0,313.0,100.0,39.0,115.0,0.0,5.0,0.282,0.87,29.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,3.99,0.78,11.35,0.93,29.1,17.08,4.02,0.0,0.68,4.29,9.2,2.15,1.5,0.5,11.0,0.273,3.0,0.273,0.818,0.545,1.0,True
Ji-Man Choi,596847,139,97.0,80.0,37.0,14.0,1.0,11.0,77.0,45.0,1.0,81.0,5.0,0.254,319.0,0.351,0.408,0.759,3.0,2.0,0.4,5.0,1531.0,373.0,130.0,43.0,135.0,0.0,4.0,0.298,0.94,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,3.99,0.78,11.35,0.93,29.1,17.08,4.02,0.0,0.68,4.29,9.2,2.15,1.5,0.5,2.0,0.0,0.0,0.333,0.333,0.0,0.0,False
Kevin Kiermaier,595281,139,104.0,117.0,50.0,17.0,7.0,12.0,84.0,21.0,2.0,91.0,1.0,0.243,374.0,0.285,0.422,0.707,4.0,18.0,0.818,7.0,1481.0,398.0,158.0,47.0,157.0,1.0,1.0,0.283,1.39,31.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,3.99,0.78,11.35,0.93,29.1,17.08,4.02,0.0,0.68,4.29,9.2,2.15,1.5,0.5,5.0,0.4,2.0,0.4,0.8,0.4,0.0,False
Matt Duffy,622110,139,22.0,33.0,5.0,4.0,0.0,0.0,14.0,9.0,0.0,20.0,0.0,0.25,80.0,0.326,0.3,0.626,0.0,0.0,0.0,1.0,363.0,89.0,24.0,7.0,26.0,0.0,0.0,0.303,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,3.99,0.78,11.35,0.93,29.1,17.08,4.02,0.0,0.68,4.29,9.2,2.15,1.5,0.5,8.0,0.375,3.0,0.444,0.944,0.5,1.0,False
Michael Brosseau,670712,139,38.0,21.0,14.0,6.0,0.0,5.0,31.0,5.0,0.0,31.0,2.0,0.277,112.0,0.319,0.464,0.784,0.0,1.0,1.0,2.0,494.0,120.0,52.0,15.0,47.0,1.0,0.0,0.342,0.7,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,3.99,0.78,11.35,0.93,29.1,17.08,4.02,0.0,0.68,4.29,9.2,2.15,1.5,0.5,5.0,0.2,1.0,0.2,0.4,0.2,1.0,False
Mike Zunino,572287,139,72.0,51.0,25.0,10.0,1.0,8.0,83.0,18.0,0.0,39.0,3.0,0.17,229.0,0.24,0.328,0.568,0.0,0.0,0.0,3.0,1019.0,250.0,75.0,27.0,133.0,0.0,0.0,0.225,0.91,28.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,3.99,0.78,11.35,0.93,29.1,17.08,4.02,0.0,0.68,4.29,9.2,2.15,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Tommy Pham,502054,139,113.0,139.0,58.0,22.0,2.0,19.0,98.0,69.0,4.0,117.0,4.0,0.267,439.0,0.37,0.456,0.826,3.0,14.0,0.824,16.0,2056.0,513.0,200.0,54.0,193.0,0.0,1.0,0.303,1.62,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,3.99,0.78,11.35,0.93,29.1,17.08,4.02,0.0,0.68,4.29,9.2,2.15,1.5,0.5,4.0,0.5,2.0,0.667,1.917,1.25,1.0,True
Travis d'Arnaud,518595,139,77.0,63.0,41.0,11.0,0.0,13.0,61.0,27.0,0.0,61.0,1.0,0.241,253.0,0.313,0.439,0.752,1.0,0.0,0.0,3.0,1090.0,284.0,111.0,48.0,110.0,0.0,3.0,0.264,0.89,19.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,3.99,0.78,11.35,0.93,29.1,17.08,4.02,0.0,0.68,4.29,9.2,2.15,1.5,0.5,5.0,0.2,1.0,0.333,0.733,0.4,1.0,True
Willy Adames,642715,139,119.0,114.0,55.0,19.0,1.0,15.0,122.0,36.0,1.0,105.0,3.0,0.248,424.0,0.311,0.403,0.714,1.0,4.0,0.8,7.0,1859.0,466.0,171.0,37.0,189.0,3.0,0.0,0.314,1.33,28.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,3.99,0.78,11.35,0.93,29.1,17.08,4.02,0.0,0.68,4.29,9.2,2.15,1.5,0.5,4.0,0.0,0.0,0.2,0.2,0.0,1.0,False
